source,venue_name,venue_type,publisher,subject_area,level,indexing,impact_factor,jcr_quartile,cas_quartile,ccf_level,review_cycle,apc_fee,template_url,submission_url,reference_style,representative_papers,risk_note,last_checked_date
openalex+websearch,Pattern Recognition,journal,Elsevier BV,模式识别,SCI/CCF-B,SCI/EI/CCF,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=5.74作替代",Q1,一区,B,数月,开放获取可选,https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/pr,Elsevier,The use of the area under the ROC curve(被引7212);A comparative study of texture measures(6799),"ISSN-L 0031-3203/出版商/works_count(16338)/被引/OA来自OpenAlex;CCF-B据CCF目录,分区据Scimago/JCR公知;精确IF付费墙不可得,以OpenAlex 2yr均被引5.74替代;DOAJ无收录(非纯OA) 来源scimagojr.com; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); issn=0031-3203; domain_scope=中国CS; if_kind=proxy",2026-06
openalex+websearch,Nature,journal,Nature Portfolio,综合自然科学,SCI,SCI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=16.80作替代",Q1,一区,N/A,数月,"US$12850/€10850/£9390(混合OA,来源 nature.com/nature/for-authors/publishing-options,2025核)",https://www.nature.com/nature/for-authors/formatting-guide,https://mts-nature.nature.com,Nature,"Cleavage of Structural Proteins(Laemmli,被引251546);Deep learning(81141)","ISSN-L 0028-0836/出版商/works_count(448745)/被引/OA来自OpenAlex;分区公知Q1一区;APC经curl nature.com真实核得US$12850/€10850/£9390;精确IF付费墙不可得,以OpenAlex 2yr均被引16.80替代; ai_policy=禁止生成式AI图像/视频/插图;文本可披露使用且LLM不得署名(nature.com editorial-policies/ai;原文登录墙;立场多源核实;2026-06); issn=0028-0836; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,Nature Machine Intelligence,journal,Nature Portfolio,机器智能,SCI,SCI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=19.45作替代",Q1,一区,N/A,数月,高额APC(具体金额免费源不可得;curl官网未取得),https://www.nature.com/natmachintell/submission-guidelines,https://mts-natmachintell.nature.com,Nature,Stop explaining black box ML models(被引8816);From local explanations to global understanding-SHAP(8723),"ISSN-L 2522-5839/出版商/works_count(1246)/被引/OA来自OpenAlex;分区公知Q1一区;精确IF付费墙不可得以OpenAlex 2yr均被引19.45替代;APC curl nature.com未返回数值,标免费源不可得 来源nature.com; ai_policy=Nature Portfolio系:LLM使用须在方法学section记录(无则致谢);LLM不满足署名标准不得署名;AI生成图像与视觉内容原则上不允许(除非AI本身是研究对象的有限例外)(nature.com nature-portfolio/editorial-policies/ai官方实查;2026-06); issn=2522-5839; domain_scope=中国语境; if_kind=proxy",2026-06
openalex+websearch,Nature Communications,journal,Nature Portfolio,综合自然科学(开放获取),SCI,SCI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=15.51作替代",Q1,一区,N/A,数月,"US$7350/€6150/£5490(纯OA,来源 DOAJ+nature.com/ncomms,2026核)",https://www.nature.com/ncomms/submit,https://mts-ncomms.nature.com,Nature,Metascape(被引15531);Inferring tumour purity-ESTIMATE(10683),ISSN-L 2041-1723/出版商/works_count(89211)/被引/is_oa=True来自OpenAlex;分区公知Q1一区;APC经DOAJ API+curl nature.com真实核得US$7350/€6150/£5490;精确IF付费墙不可得以OpenAlex 2yr均被引15.51替代; ai_policy=Nature Portfolio系:LLM使用须在方法学section记录(无则致谢);LLM不满足署名标准不得署名;AI生成图像与视觉内容原则上不允许(除非AI本身是研究对象的有限例外)(nature.com nature-portfolio/editorial-policies/ai官方实查;2026-06); issn=2041-1723; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,Science Advances,journal,American Association for the Advancement of Science,综合自然科学(开放获取),SCI,SCI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=11.49作替代",Q1,一区,N/A,数月,"5450 USD(纯OA,来源 DOAJ API+science.org,2026核)",https://www.science.org/content/page/science-advances-information-authors,https://cts.sciencemag.org,Science,"Production, use, and fate of all plastics ever made(被引17401);Four billion people facing severe water scarcity(5260)",ISSN-L 2375-2548/出版商/works_count(19139)/被引/is_oa=True来自OpenAlex;分区公知Q1一区;APC经DOAJ API真实核得5450 USD;精确IF付费墙不可得以OpenAlex 2yr均被引11.49替代 来源science.org; ai_policy=同AAAS:AI图像严格限制需编辑许可;文本须披露(science.org AAAS政策;2026-06); issn=2375-2548; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,Cell,journal,Cell Press,细胞生物学,SCI,SCI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=36.42作替代",Q1,一区,N/A,数月,"高额APC(混合OA;具体金额免费源不可得,curl cell.com未取得)",https://www.cell.com/cell/authors,https://www.editorialmanager.com/cell,Cell,Hallmarks of Cancer: The Next Generation(被引66324);MicroRNAs(34827),ISSN-L 0092-8674/出版商Cell Press/works_count(26954)/被引来自OpenAlex;分区公知Q1一区;DOAJ无收录(非纯OA);APC curl cell.com未返回数值标免费源不可得;精确IF付费墙不可得以OpenAlex 2yr均被引36.42替代 来源cell.com; ai_policy=同Elsevier/Cell Press:不允许AI创建或篡改图像(例外须methods披露);文本须AI声明(elsevier.com generative-ai原文实查;2026-06); issn=0092-8674; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,PNAS,journal,National Academy of Sciences,综合自然科学,SCI,SCI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=7.66作替代",Q1,一区,N/A,数月,"开放获取可选(混合OA;具体金额免费源不可得,curl pnas.org未取得)",https://www.pnas.org/author-center/submitting-your-manuscript,https://www.pnascentral.org,自定义(PNAS),DNA sequencing with chain-terminating inhibitors-Sanger(被引69275);Gene set enrichment analysis-GSEA(56402),ISSN-L 0027-8424/出版商/works_count(170787)/被引来自OpenAlex;分区公知Q1一区;DOAJ无收录(非纯OA);APC curl pnas.org/wikipedia未返回确切数值标免费源不可得;精确IF付费墙不可得以OpenAlex 2yr均被引7.66替代 来源pnas.org; issn=0027-8424; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,Bioinformatics,journal,Oxford University Press,生物信息学,SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=5.83作替代",Q1,一区,N/A,数月,"开放获取可选(混合OA;具体金额免费源不可得,DOAJ无收录)",https://academic.oup.com/bioinformatics/pages/instructions_for_authors,https://mc.manuscriptcentral.com/bioinformatics,Oxford,Trimmomatic(被引69289);The Sequence Alignment/Map format and SAMtools(67231),ISSN-L 1367-4803/出版商OUP/works_count(19415)/被引/is_oa=True来自OpenAlex;分区据Scimago/JCR公知;DOAJ按ISSN无命中(非纯OA);APC curl academic.oup.com未返回数值标免费源不可得;精确IF付费墙不可得以OpenAlex 2yr均被引5.83替代 来源academic.oup.com; issn=1367-4803; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,IEEE TMI,journal,Institute of Electrical and Electronics Engineers,医学影像,SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=7.93作替代",Q1,一区,N/A,6-12个月,开放获取可选,https://www.ieee.org/publications/templates,https://mc.manuscriptcentral.com/tmi,IEEE,Segmentation of brain MR images-HMRF(被引7332);The Multimodal Brain Tumor Image Segmentation Benchmark-BRATS(6472),ISSN-L 0278-0062/出版商/works_count(8698)/被引来自OpenAlex;分区据Scimago/JCR公知;精确IF付费墙不可得以OpenAlex 2yr均被引7.93替代 来源scimagojr.com; ai_policy=IEEE系:AI生成内容(含文/图/代码)须在致谢section披露并标明所用AI系统与涉及章节;纯编辑润色一般免披露;AI不得署名(作者须担责);审稿人禁将稿件投喂公共AI平台(journals.ieeeauthorcenter.ieee.org submission-and-peer-review-policies官方实查;2026-06); issn=0278-0062; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,Information Fusion,journal,Elsevier BV,信息融合,SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=10.33作替代",Q1,一区,N/A,数月,开放获取可选,https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/inffus,Elsevier,Explainable Artificial Intelligence (XAI)综述(被引8881);A review of uncertainty quantification in deep learning(2418),ISSN-L 1566-2535/出版商Elsevier/works_count(4346)/被引来自OpenAlex;分区据Scimago/JCR公知;精确IF付费墙不可得以OpenAlex 2yr均被引10.33替代 来源scimagojr.com; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); issn=1566-2535; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,Expert Systems with Applications,journal,Elsevier BV,专家系统与应用,SCI,SCI/EI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=6.50作替代",Q1,一区,N/A,数月,开放获取可选,https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/eswa,Elsevier,A state-of-the-art survey of TOPSIS applications(被引2480);Learning from class-imbalanced data(2325),ISSN-L 0957-4174/出版商Elsevier/works_count(31128)/被引来自OpenAlex;分区据Scimago/JCR公知(注:中科院曾列预警观察);精确IF付费墙不可得以OpenAlex 2yr均被引6.50替代 来源scimagojr.com; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); issn=0957-4174; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,Neurocomputing,journal,Elsevier BV,神经计算,SCI/CCF-C,SCI/EI/CCF,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=4.42作替代",Q1,二区,C,数月,开放获取可选,https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/neucom,Elsevier,Extreme learning machine: Theory and applications(被引13145);Advances in NIPS 7(22300),"ISSN-L 0925-2312/出版商Elsevier/works_count(27541)/被引来自OpenAlex;CCF-C据CCF目录,分区据Scimago/JCR公知;精确IF付费墙不可得以OpenAlex 2yr均被引4.42替代 来源scimagojr.com; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); issn=0925-2312; domain_scope=中国CS; if_kind=proxy",2026-06
openalex+websearch,Science,journal,American Association for the Advancement of Science,综合自然科学,SCI,SCI,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=18.57作替代",Q1,一区,N/A,数月,"开放获取可选(混合OA;具体金额免费源不可得,curl science.org未取得)",https://www.science.org/content/page/science-information-authors,https://cts.sciencemag.org,Science,Electric Field Effect in Atomically Thin Carbon Films-石墨烯(被引66013);Optimization by Simulated Annealing(44525),ISSN-L 0036-8075/出版商AAAS/works_count(386898)/被引来自OpenAlex;分区公知Q1一区;DOAJ无收录(非纯OA);APC curl science.org未返回数值标免费源不可得;精确IF付费墙不可得以OpenAlex 2yr均被引18.57替代 来源science.org; ai_policy=AI生成图像/图表严格限制(需编辑许可);2023-11起文本可披露使用(science.org change-policy;原文403;立场多源核实;2026-06); issn=0036-8075; domain_scope=中国语境; if_kind=proxy,2026-06
openalex+websearch,IEEE TCYB,journal,Institute of Electrical and Electronics Engineers,控制论与智能系统,SCI/CCF-B,SCI/EI/CCF,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=6.50作替代",Q1,一区,B,6-12个月,开放获取可选,https://www.ieee.org/publications/templates,https://mc.manuscriptcentral.com/tcyb,IEEE,Enhancing Geometric Factors in Model Learning for Object Detection-CIoU(被引1387);Enhanced Computer Vision With Microsoft Kinect Sensor(1376),"ISSN-L 2168-2267/出版商/works_count(7178)/被引来自OpenAlex;CCF-B据CCF目录,分区据Scimago/JCR公知;精确IF付费墙不可得以OpenAlex 2yr均被引6.50替代 来源scimagojr.com; ai_policy=IEEE系:AI生成内容(含文/图/代码)须在致谢section披露并标明所用AI系统与涉及章节;纯编辑润色一般免披露;AI不得署名(作者须担责);审稿人禁将稿件投喂公共AI平台(journals.ieeeauthorcenter.ieee.org submission-and-peer-review-policies官方实查;2026-06); issn=2168-2267; domain_scope=中国CS; if_kind=proxy",2026-06
openalex+websearch,Artificial Intelligence (AIJ),journal,Elsevier BV,人工智能,SCI/CCF-A,SCI/EI/CCF,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=3.09作替代",Q1,二区,A,数月,开放获取可选,https://www.elsevier.com/authors/policies-and-guidelines/latex-instructions,https://www.editorialmanager.com/artint,Elsevier,Artificial intelligence: A modern approach(被引10701);Determining optical flow-Horn&Schunck(9920),"ISSN-L 0004-3702/出版商Elsevier/works_count(4820)/被引来自OpenAlex;CCF-A据CCF目录,分区据Scimago/JCR公知;精确IF付费墙不可得以OpenAlex 2yr均被引3.09替代 来源scimagojr.com; ai_policy=Elsevier系:生成式AI仅辅助写作须在正文参考文献前的AI声明披露(工具名/用途/监管程度);纯语法拼写检查免披露;AI不得署名;严禁用AI创建或篡改代表原始数据的图像(显微/影像等);数据可视化仅当由底层数据可复现时允许并在方法学注明(elsevier.com generative-ai-policies-for-journals官方实查;2026-06); issn=0004-3702; domain_scope=中国CS; if_kind=proxy",2026-06
openalex+websearch,IEEE Internet of Things Journal,journal,Institute of Electrical and Electronics Engineers,物联网,SCI/CCF-C,SCI/EI/CCF,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=5.02作替代",Q1,一区,C,6-12个月,开放获取可选,https://www.ieee.org/publications/templates,https://mc.manuscriptcentral.com/iot,IEEE,Edge Computing: Vision and Challenges(被引7828);Internet of Things for Smart Cities(6093),"ISSN-L 2327-4662/出版商/works_count(18310)/被引来自OpenAlex;CCF-C据CCF目录,分区据Scimago/JCR公知;精确IF付费墙不可得以OpenAlex 2yr均被引5.02替代 来源scimagojr.com; ai_policy=IEEE系:AI生成内容(含文/图/代码)须在致谢section披露并标明所用AI系统与涉及章节;纯编辑润色一般免披露;AI不得署名(作者须担责);审稿人禁将稿件投喂公共AI平台(journals.ieeeauthorcenter.ieee.org submission-and-peer-review-policies官方实查;2026-06); issn=2327-4662; domain_scope=中国CS; if_kind=proxy",2026-06
openalex+websearch,ACM Computing Surveys,journal,Association for Computing Machinery,计算机综述,SCI/CCF-A,SCI/EI/CCF,"免费源不可得(付费墙,Clarivate JCR);OpenAlex 2yr均被引=19.16作替代",Q1,一区,A,数月,开放获取可选,https://www.acm.org/publications/proceedings-template,https://mc.manuscriptcentral.com/csur,ACM,Data clustering(被引13165);Anomaly detection: A survey(11079),"ISSN-L 0360-0300/出版商ACM/works_count(3751)/被引来自OpenAlex;CCF-A据CCF目录,分区据Scimago/JCR/LetPub公知(中科院计算机一区);精确IF付费墙不可得以OpenAlex 2yr均被引19.16替代 来源scimagojr.com,letpub.com.cn; ai_policy=ACM系:允许用生成式AI创建内容但须在Work中充分披露,谨慎起见在致谢section声明;AI不得署名(遵循COPE立场,作者须担责)(acm.org publications/policies + ACM Policy on Authorship实查;2026-06); issn=0360-0300; domain_scope=中国CS; if_kind=proxy",2026-06
